STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX
USW00094789,40.63915,-73.7639,2.7,3/26/20,55
USW00094789,40.63915,-73.7639,2.7,3/27/20,68
USW00094789,40.63915,-73.7639,2.7,3/28/20,50
USW00094789,40.63915,-73.7639,2.7,3/29/20,51
USW00094789,40.63915,-73.7639,2.7,3/30/20,49
USW00094789,40.63915,-73.7639,2.7,3/31/20,45
USW00094789,40.63915,-73.7639,2.7,4/1/20,56
USW00094789,40.63915,-73.7639,2.7,4/2/20,60
USW00094789,40.63915,-73.7639,2.7,4/3/20,52
USW00094789,40.63915,-73.7639,2.7,4/4/20,58
USW00094789,40.63915,-73.7639,2.7,4/5/20,58
USW00094789,40.63915,-73.7639,2.7,4/6/20,63
USW00094789,40.63915,-73.7639,2.7,4/7/20,63
USW00094789,40.63915,-73.7639,2.7,4/8/20,64
USW00094789,40.63915,-73.7639,2.7,4/9/20,58
USW00094789,40.63915,-73.7639,2.7,4/10/20,49
USW00094789,40.63915,-73.7639,2.7,4/11/20,55
USW00094789,40.63915,-73.7639,2.7,4/12/20,58
USW00094789,40.63915,-73.7639,2.7,4/13/20,66
USW00094789,40.63915,-73.7639,2.7,4/14/20,57
USW00094789,40.63915,-73.7639,2.7,4/15/20,54
USW00094789,40.63915,-73.7639,2.7,4/16/20,50
USW00094789,40.63915,-73.7639,2.7,4/17/20,50
USW00094789,40.63915,-73.7639,2.7,4/18/20,47
USW00094789,40.63915,-73.7639,2.7,4/19/20,59
USW00094789,40.63915,-73.7639,2.7,4/20/20,55
USW00094789,40.63915,-73.7639,2.7,4/21/20,56
USW00094789,40.63915,-73.7639,2.7,4/22/20,52
USW00094789,40.63915,-73.7639,2.7,4/23/20,48
USW00094789,40.63915,-73.7639,2.7,4/24/20,50
USW00094789,40.63915,-73.7639,2.7,4/25/20,61
USW00094789,40.63915,-73.7639,2.7,4/26/20,51
USW00094789,40.63915,-73.7639,2.7,4/27/20,50
USW00094789,40.63915,-73.7639,2.7,4/28/20,64
USW00094789,40.63915,-73.7639,2.7,4/29/20,55
USW00094789,40.63915,-73.7639,2.7,4/30/20,58
USW00094789,40.63915,-73.7639,2.7,5/1/20,62
USW00094789,40.63915,-73.7639,2.7,5/2/20,74
USW00094789,40.63915,-73.7639,2.7,5/3/20,73
USW00094789,40.63915,-73.7639,2.7,5/4/20,71
USW00094789,40.63915,-73.7639,2.7,5/5/20,63
USW00094789,40.63915,-73.7639,2.7,5/6/20,55
USW00094789,40.63915,-73.7639,2.7,5/7/20,66
USW00094789,40.63915,-73.7639,2.7,5/8/20,59
USW00094789,40.63915,-73.7639,2.7,5/9/20,49
USW00094789,40.63915,-73.7639,2.7,5/10/20,64
USW00094789,40.63915,-73.7639,2.7,5/11/20,61
USW00094789,40.63915,-73.7639,2.7,5/12/20,61
USW00094789,40.63915,-73.7639,2.7,5/13/20,62
USW00094789,40.63915,-73.7639,2.7,5/14/20,61
USW00094789,40.63915,-73.7639,2.7,5/15/20,78
USW00094789,40.63915,-73.7639,2.7,5/16/20,76
USW00094789,40.63915,-73.7639,2.7,5/17/20,64
USW00094789,40.63915,-73.7639,2.7,5/18/20,69
USW00094789,40.63915,-73.7639,2.7,5/19/20,70
USW00094789,40.63915,-73.7639,2.7,5/20/20,63
USW00094789,40.63915,-73.7639,2.7,5/21/20,61
USW00094789,40.63915,-73.7639,2.7,5/22/20,73
USW00094789,40.63915,-73.7639,2.7,5/23/20,70
USW00094789,40.63915,-73.7639,2.7,5/24/20,65
USW00094789,40.63915,-73.7639,2.7,5/25/20,66
USW00094789,40.63915,-73.7639,2.7,5/26/20,69
USW00094789,40.63915,-73.7639,2.7,5/27/20,72
USW00094789,40.63915,-73.7639,2.7,5/28/20,73
USW00094789,40.63915,-73.7639,2.7,5/29/20,73
USW00094789,40.63915,-73.7639,2.7,5/30/20,83
USW00094789,40.63915,-73.7639,2.7,5/31/20,73
USW00094789,40.63915,-73.7639,2.7,6/1/20,72
USW00094789,40.63915,-73.7639,2.7,6/2/20,75
USW00094789,40.63915,-73.7639,2.7,6/3/20,80
USW00094789,40.63915,-73.7639,2.7,6/4/20,83
USW00094789,40.63915,-73.7639,2.7,6/5/20,78
USW00094789,40.63915,-73.7639,2.7,6/6/20,86
USW00094789,40.63915,-73.7639,2.7,6/7/20,78
USW00094789,40.63915,-73.7639,2.7,6/8/20,78
USW00094789,40.63915,-73.7639,2.7,6/9/20,81
USW00094789,40.63915,-73.7639,2.7,6/10/20,79
USW00094789,40.63915,-73.7639,2.7,6/11/20,74
USW00094789,40.63915,-73.7639,2.7,6/12/20,83
USW00094789,40.63915,-73.7639,2.7,6/13/20,73
USW00094789,40.63915,-73.7639,2.7,6/14/20,71
USW00094789,40.63915,-73.7639,2.7,6/15/20,73
USW00094789,40.63915,-73.7639,2.7,6/16/20,76
USW00094789,40.63915,-73.7639,2.7,6/17/20,80
USW00094789,40.63915,-73.7639,2.7,6/18/20,75
USW00094789,40.63915,-73.7639,2.7,6/19/20,78
USW00094789,40.63915,-73.7639,2.7,6/20/20,82
USW00094789,40.63915,-73.7639,2.7,6/21/20,82
USW00094789,40.63915,-73.7639,2.7,6/22/20,87
USW00094789,40.63915,-73.7639,2.7,6/23/20,82
USW00094789,40.63915,-73.7639,2.7,6/24/20,88
USW00094789,40.63915,-73.7639,2.7,6/25/20,85
USW00094789,40.63915,-73.7639,2.7,6/26/20,86
USW00094789,40.63915,-73.7639,2.7,6/27/20,80
USW00094789,40.63915,-73.7639,2.7,6/28/20,86
USW00094789,40.63915,-73.7639,2.7,6/29/20,89
USW00094789,40.63915,-73.7639,2.7,6/30/20,81
USW00094789,40.63915,-73.7639,2.7,7/1/20,80
USW00094789,40.63915,-73.7639,2.7,7/2/20,90
USW00094789,40.63915,-73.7639,2.7,7/3/20,91
USW00094789,40.63915,-73.7639,2.7,7/4/20,85
USW00094789,40.63915,-73.7639,2.7,7/5/20,88
USW00094789,40.63915,-73.7639,2.7,7/6/20,91
USW00094789,40.63915,-73.7639,2.7,7/7/20,82
USW00094789,40.63915,-73.7639,2.7,7/8/20,84
USW00094789,40.63915,-73.7639,2.7,7/9/20,86
USW00094789,40.63915,-73.7639,2.7,7/10/20,79
USW00094789,40.63915,-73.7639,2.7,7/11/20,82
USW00094789,40.63915,-73.7639,2.7,7/12/20,90
USW00094789,40.63915,-73.7639,2.7,7/13/20,88
USW00094789,40.63915,-73.7639,2.7,7/14/20,88
USW00094789,40.63915,-73.7639,2.7,7/15/20,78
USW00094789,40.63915,-73.7639,2.7,7/16/20,76
USW00094789,40.63915,-73.7639,2.7,7/17/20,81
USW00094789,40.63915,-73.7639,2.7,7/18/20,89
USW00094789,40.63915,-73.7639,2.7,7/19/20,88
USW00094789,40.63915,-73.7639,2.7,7/20/20,97
USW00094789,40.63915,-73.7639,2.7,7/21/20,90
USW00094789,40.63915,-73.7639,2.7,7/22/20,90
USW00094789,40.63915,-73.7639,2.7,7/23/20,85
USW00094789,40.63915,-73.7639,2.7,7/24/20,79
USW00094789,40.63915,-73.7639,2.7,7/25/20,85
USW00094789,40.63915,-73.7639,2.7,7/26/20,93
USW00094789,40.63915,-73.7639,2.7,7/27/20,94
USW00094789,40.63915,-73.7639,2.7,7/28/20,93
USW00094789,40.63915,-73.7639,2.7,7/29/20,86
USW00094789,40.63915,-73.7639,2.7,7/30/20,88
USW00094789,40.63915,-73.7639,2.7,7/31/20,82
USW00094789,40.63915,-73.7639,2.7,8/1/20,86
USW00094789,40.63915,-73.7639,2.7,8/2/20,85
USW00094789,40.63915,-73.7639,2.7,8/3/20,88
USW00094789,40.63915,-73.7639,2.7,8/4/20,82
USW00094789,40.63915,-73.7639,2.7,8/5/20,88
USW00094789,40.63915,-73.7639,2.7,8/6/20,79
USW00094789,40.63915,-73.7639,2.7,8/7/20,80
USW00094789,40.63915,-73.7639,2.7,8/8/20,83
USW00094789,40.63915,-73.7639,2.7,8/9/20,82
USW00094789,40.63915,-73.7639,2.7,8/10/20,87
USW00094789,40.63915,-73.7639,2.7,8/11/20,83
USW00094789,40.63915,-73.7639,2.7,8/12/20,86
USW00094789,40.63915,-73.7639,2.7,8/13/20,80
USW00094789,40.63915,-73.7639,2.7,8/14/20,86
USW00094789,40.63915,-73.7639,2.7,8/15/20,85
USW00094789,40.63915,-73.7639,2.7,8/16/20,71
USW00094789,40.63915,-73.7639,2.7,8/17/20,78
USW00094789,40.63915,-73.7639,2.7,8/18/20,84
USW00094789,40.63915,-73.7639,2.7,8/19/20,76
USW00094789,40.63915,-73.7639,2.7,8/20/20,79
USW00094789,40.63915,-73.7639,2.7,8/21/20,82
USW00094789,40.63915,-73.7639,2.7,8/22/20,86
USW00094789,40.63915,-73.7639,2.7,8/23/20,83
USW00094789,40.63915,-73.7639,2.7,8/24/20,88
USW00094789,40.63915,-73.7639,2.7,8/25/20,92
USW00094789,40.63915,-73.7639,2.7,8/26/20,81
USW00094789,40.63915,-73.7639,2.7,8/27/20,92
USW00094789,40.63915,-73.7639,2.7,8/28/20,87
USW00094789,40.63915,-73.7639,2.7,8/29/20,79
USW00094789,40.63915,-73.7639,2.7,8/30/20,82
USW00094789,40.63915,-73.7639,2.7,8/31/20,75
USW00094789,40.63915,-73.7639,2.7,9/1/20,79
USW00094789,40.63915,-73.7639,2.7,9/2/20,80
USW00094789,40.63915,-73.7639,2.7,9/3/20,86
USW00094789,40.63915,-73.7639,2.7,9/4/20,88
USW00094789,40.63915,-73.7639,2.7,9/5/20,78
USW00094789,40.63915,-73.7639,2.7,9/6/20,80
USW00094789,40.63915,-73.7639,2.7,9/7/20,79
USW00094789,40.63915,-73.7639,2.7,9/8/20,79
USW00094789,40.63915,-73.7639,2.7,9/9/20,79
USW00094789,40.63915,-73.7639,2.7,9/10/20,81
USW00094789,40.63915,-73.7639,2.7,9/11/20,76
USW00094789,40.63915,-73.7639,2.7,9/12/20,71
USW00094789,40.63915,-73.7639,2.7,9/13/20,75
USW00094789,40.63915,-73.7639,2.7,9/14/20,76
USW00094789,40.63915,-73.7639,2.7,9/15/20,70
USW00094789,40.63915,-73.7639,2.7,9/16/20,72
USW00094789,40.63915,-73.7639,2.7,9/17/20,74
USW00094789,40.63915,-73.7639,2.7,9/18/20,72
USW00094789,40.63915,-73.7639,2.7,9/19/20,66
USW00094789,40.63915,-73.7639,2.7,9/20/20,65
USW00094789,40.63915,-73.7639,2.7,9/21/20,67
USW00094789,40.63915,-73.7639,2.7,9/22/20,74
USW00094789,40.63915,-73.7639,2.7,9/23/20,82
USW00094789,40.63915,-73.7639,2.7,9/24/20,76
USW00094789,40.63915,-73.7639,2.7,9/25/20,75
USW00094789,40.63915,-73.7639,2.7,9/26/20,76
USW00094789,40.63915,-73.7639,2.7,9/27/20,79
USW00094789,40.63915,-73.7639,2.7,9/28/20,77
USW00094789,40.63915,-73.7639,2.7,9/29/20,72
USW00094789,40.63915,-73.7639,2.7,9/30/20,72
USW00094789,40.63915,-73.7639,2.7,10/1/20,75
USW00094789,40.63915,-73.7639,2.7,10/2/20,68
USW00094789,40.63915,-73.7639,2.7,10/3/20,68
USW00094789,40.63915,-73.7639,2.7,10/4/20,69
USW00094789,40.63915,-73.7639,2.7,10/5/20,70
USW00094789,40.63915,-73.7639,2.7,10/6/20,70
USW00094789,40.63915,-73.7639,2.7,10/7/20,78
USW00094789,40.63915,-73.7639,2.7,10/8/20,67
USW00094789,40.63915,-73.7639,2.7,10/9/20,68
USW00094789,40.63915,-73.7639,2.7,10/10/20,71
USW00094789,40.63915,-73.7639,2.7,10/11/20,69
USW00094789,40.63915,-73.7639,2.7,10/12/20,57
USW00094789,40.63915,-73.7639,2.7,10/13/20,61
USW00094789,40.63915,-73.7639,2.7,10/14/20,69
USW00094789,40.63915,-73.7639,2.7,10/15/20,70
USW00094789,40.63915,-73.7639,2.7,10/16/20,65
USW00094789,40.63915,-73.7639,2.7,10/17/20,62
USW00094789,40.63915,-73.7639,2.7,10/18/20,63
USW00094789,40.63915,-73.7639,2.7,10/19/20,67
USW00094789,40.63915,-73.7639,2.7,10/20/20,70
USW00094789,40.63915,-73.7639,2.7,10/21/20,68
USW00094789,40.63915,-73.7639,2.7,10/22/20,67
USW00094789,40.63915,-73.7639,2.7,10/23/20,68
USW00094789,40.63915,-73.7639,2.7,10/24/20,70
USW00094789,40.63915,-73.7639,2.7,10/25/20,54
USW00094789,40.63915,-73.7639,2.7,10/26/20,59
USW00094789,40.63915,-73.7639,2.7,10/27/20,60
USW00094789,40.63915,-73.7639,2.7,10/28/20,58
USW00094789,40.63915,-73.7639,2.7,10/29/20,57
USW00094789,40.63915,-73.7639,2.7,10/30/20,46
USW00094789,40.63915,-73.7639,2.7,10/31/20,47
USW00094789,40.63915,-73.7639,2.7,11/1/20,58
USW00094789,40.63915,-73.7639,2.7,11/2/20,46
USW00094789,40.63915,-73.7639,2.7,11/3/20,56
USW00094789,40.63915,-73.7639,2.7,11/4/20,63
USW00094789,40.63915,-73.7639,2.7,11/5/20,63
USW00094789,40.63915,-73.7639,2.7,11/6/20,65
USW00094789,40.63915,-73.7639,2.7,11/7/20,73
USW00094789,40.63915,-73.7639,2.7,11/8/20,74
USW00094789,40.63915,-73.7639,2.7,11/9/20,74
USW00094789,40.63915,-73.7639,2.7,11/10/20,69
USW00094789,40.63915,-73.7639,2.7,11/11/20,66
USW00094789,40.63915,-73.7639,2.7,11/12/20,65
USW00094789,40.63915,-73.7639,2.7,11/13/20,52
USW00094789,40.63915,-73.7639,2.7,11/14/20,53
USW00094789,40.63915,-73.7639,2.7,11/15/20,63
USW00094789,40.63915,-73.7639,2.7,11/16/20,55
USW00094789,40.63915,-73.7639,2.7,11/17/20,50
USW00094789,40.63915,-73.7639,2.7,11/18/20,37
USW00094789,40.63915,-73.7639,2.7,11/19/20,49
USW00094789,40.63915,-73.7639,2.7,11/20/20,60
USW00094789,40.63915,-73.7639,2.7,11/21/20,66
USW00094789,40.63915,-73.7639,2.7,11/22/20,59
USW00094789,40.63915,-73.7639,2.7,11/23/20,59
USW00094789,40.63915,-73.7639,2.7,11/24/20,50
USW00094789,40.63915,-73.7639,2.7,11/25/20,55
USW00094789,40.63915,-73.7639,2.7,11/26/20,66
USW00094789,40.63915,-73.7639,2.7,11/27/20,63
USW00094789,40.63915,-73.7639,2.7,11/28/20,57
USW00094789,40.63915,-73.7639,2.7,11/29/20,52
USW00094789,40.63915,-73.7639,2.7,11/30/20,63
USW00094789,40.63915,-73.7639,2.7,12/1/20,60
USW00094789,40.63915,-73.7639,2.7,12/2/20,46
USW00094789,40.63915,-73.7639,2.7,12/3/20,49
USW00094789,40.63915,-73.7639,2.7,12/4/20,52
USW00094789,40.63915,-73.7639,2.7,12/5/20,47
USW00094789,40.63915,-73.7639,2.7,12/6/20,42
USW00094789,40.63915,-73.7639,2.7,12/7/20,42
USW00094789,40.63915,-73.7639,2.7,12/8/20,36
USW00094789,40.63915,-73.7639,2.7,12/9/20,38
USW00094789,40.63915,-73.7639,2.7,12/10/20,49
USW00094789,40.63915,-73.7639,2.7,12/11/20,52
USW00094789,40.63915,-73.7639,2.7,12/12/20,55
USW00094789,40.63915,-73.7639,2.7,12/13/20,61
USW00094789,40.63915,-73.7639,2.7,12/14/20,45
USW00094789,40.63915,-73.7639,2.7,12/15/20,41
USW00094789,40.63915,-73.7639,2.7,12/16/20,32
USW00094789,40.63915,-73.7639,2.7,12/17/20,33
USW00094789,40.63915,-73.7639,2.7,12/18/20,32
USW00094789,40.63915,-73.7639,2.7,12/19/20,32
USW00094789,40.63915,-73.7639,2.7,12/20/20,39
USW00094789,40.63915,-73.7639,2.7,12/21/20,40
USW00094789,40.63915,-73.7639,2.7,12/22/20,45
USW00094789,40.63915,-73.7639,2.7,12/23/20,43
USW00094789,40.63915,-73.7639,2.7,12/24/20,58
USW00094789,40.63915,-73.7639,2.7,12/25/20,60
USW00094789,40.63915,-73.7639,2.7,12/26/20,33
USW00094789,40.63915,-73.7639,2.7,12/27/20,38
USW00094789,40.63915,-73.7639,2.7,12/28/20,51
USW00094789,40.63915,-73.7639,2.7,12/29/20,43
USW00094789,40.63915,-73.7639,2.7,12/30/20,43
USW00094789,40.63915,-73.7639,2.7,12/31/20,48
USW00094789,40.63915,-73.7639,2.7,1/1/21,40
USW00094789,40.63915,-73.7639,2.7,1/2/21,53
USW00094789,40.63915,-73.7639,2.7,1/3/21,39
USW00094789,40.63915,-73.7639,2.7,1/4/21,45
USW00094789,40.63915,-73.7639,2.7,1/5/21,43
USW00094789,40.63915,-73.7639,2.7,1/6/21,43
USW00094789,40.63915,-73.7639,2.7,1/7/21,43
USW00094789,40.63915,-73.7639,2.7,1/8/21,38
USW00094789,40.63915,-73.7639,2.7,1/9/21,38
USW00094789,40.63915,-73.7639,2.7,1/10/21,43
USW00094789,40.63915,-73.7639,2.7,1/11/21,38
USW00094789,40.63915,-73.7639,2.7,1/12/21,45
USW00094789,40.63915,-73.7639,2.7,1/13/21,44
USW00094789,40.63915,-73.7639,2.7,1/14/21,50
USW00094789,40.63915,-73.7639,2.7,1/15/21,48
USW00094789,40.63915,-73.7639,2.7,1/16/21,50
USW00094789,40.63915,-73.7639,2.7,1/17/21,45
USW00094789,40.63915,-73.7639,2.7,1/18/21,48
USW00094789,40.63915,-73.7639,2.7,1/19/21,43
USW00094789,40.63915,-73.7639,2.7,1/20/21,44
USW00094789,40.63915,-73.7639,2.7,1/21/21,42
USW00094789,40.63915,-73.7639,2.7,1/22/21,48
USW00094789,40.63915,-73.7639,2.7,1/23/21,36
USW00094789,40.63915,-73.7639,2.7,1/24/21,33
USW00094789,40.63915,-73.7639,2.7,1/25/21,38
USW00094789,40.63915,-73.7639,2.7,1/26/21,36
USW00094789,40.63915,-73.7639,2.7,1/27/21,39
USW00094789,40.63915,-73.7639,2.7,1/28/21,35
USW00094789,40.63915,-73.7639,2.7,1/29/21,27
USW00094789,40.63915,-73.7639,2.7,1/30/21,33
USW00094789,40.63915,-73.7639,2.7,1/31/21,27
USW00094789,40.63915,-73.7639,2.7,2/1/21,33
USW00094789,40.63915,-73.7639,2.7,2/2/21,35
USW00094789,40.63915,-73.7639,2.7,2/3/21,37
USW00094789,40.63915,-73.7639,2.7,2/4/21,42
USW00094789,40.63915,-73.7639,2.7,2/5/21,44
USW00094789,40.63915,-73.7639,2.7,2/6/21,43
USW00094789,40.63915,-73.7639,2.7,2/7/21,37
USW00094789,40.63915,-73.7639,2.7,2/8/21,28
USW00094789,40.63915,-73.7639,2.7,2/9/21,35
USW00094789,40.63915,-73.7639,2.7,2/10/21,34
USW00094789,40.63915,-73.7639,2.7,2/11/21,31
USW00094789,40.63915,-73.7639,2.7,2/12/21,29
USW00094789,40.63915,-73.7639,2.7,2/13/21,30
USW00094789,40.63915,-73.7639,2.7,2/14/21,38
USW00094789,40.63915,-73.7639,2.7,2/15/21,35
USW00094789,40.63915,-73.7639,2.7,2/16/21,49
USW00094789,40.63915,-73.7639,2.7,2/17/21,34
USW00094789,40.63915,-73.7639,2.7,2/18/21,29
USW00094789,40.63915,-73.7639,2.7,2/19/21,33
USW00094789,40.63915,-73.7639,2.7,2/20/21,34
USW00094789,40.63915,-73.7639,2.7,2/21/21,36
USW00094789,40.63915,-73.7639,2.7,2/22/21,38
USW00094789,40.63915,-73.7639,2.7,2/23/21,45
USW00094789,40.63915,-73.7639,2.7,2/24/21,49
USW00094789,40.63915,-73.7639,2.7,2/25/21,50
USW00094789,40.63915,-73.7639,2.7,2/26/21,45
USW00094789,40.63915,-73.7639,2.7,2/27/21,52
USW00094789,40.63915,-73.7639,2.7,2/28/21,47
USW00094789,40.63915,-73.7639,2.7,3/1/21,49
USW00094789,40.63915,-73.7639,2.7,3/2/21,35
USW00094789,40.63915,-73.7639,2.7,3/3/21,53
USW00094789,40.63915,-73.7639,2.7,3/4/21,45
USW00094789,40.63915,-73.7639,2.7,3/5/21,38
USW00094789,40.63915,-73.7639,2.7,3/6/21,37
USW00094789,40.63915,-73.7639,2.7,3/7/21,42
USW00094789,40.63915,-73.7639,2.7,3/8/21,44
USW00094789,40.63915,-73.7639,2.7,3/9/21,66
USW00094789,40.63915,-73.7639,2.7,3/10/21,51
USW00094789,40.63915,-73.7639,2.7,3/11/21,57
USW00094789,40.63915,-73.7639,2.7,3/12/21,70
USW00094789,40.63915,-73.7639,2.7,3/13/21,53
USW00094789,40.63915,-73.7639,2.7,3/14/21,55
USW00094789,40.63915,-73.7639,2.7,3/15/21,39
USW00094789,40.63915,-73.7639,2.7,3/16/21,37
USW00094789,40.63915,-73.7639,2.7,3/17/21,47
USW00094789,40.63915,-73.7639,2.7,3/18/21,46
USW00094789,40.63915,-73.7639,2.7,3/19/21,43
USW00094789,40.63915,-73.7639,2.7,3/20/21,52
USW00094789,40.63915,-73.7639,2.7,3/21/21,58
USW00094789,40.63915,-73.7639,2.7,3/22/21,57
USW00094789,40.63915,-73.7639,2.7,3/23/21,62
USW00094789,40.63915,-73.7639,2.7,3/24/21,58
USW00094789,40.63915,-73.7639,2.7,3/25/21,64
USW00094789,40.63915,-73.7639,2.7,3/26/21,81
USW00094789,40.63915,-73.7639,2.7,3/27/21,65
USW00094789,40.63915,-73.7639,2.7,3/28/21,59
USW00094789,40.63915,-73.7639,2.7,3/29/21,56
USW00094789,40.63915,-73.7639,2.7,3/30/21,56
USW00094789,40.63915,-73.7639,2.7,3/31/21,59
USW00094789,40.63915,-73.7639,2.7,4/1/21,57
USW00094789,40.63915,-73.7639,2.7,4/2/21,38
USW00094789,40.63915,-73.7639,2.7,4/3/21,52
USW00094789,40.63915,-73.7639,2.7,4/4/21,57
USW00094789,40.63915,-73.7639,2.7,4/5/21,70
USW00094789,40.63915,-73.7639,2.7,4/6/21,70
USW00094789,40.63915,-73.7639,2.7,4/7/21,67
USW00094789,40.63915,-73.7639,2.7,4/8/21,63
USW00094789,40.63915,-73.7639,2.7,4/9/21,51
USW00094789,40.63915,-73.7639,2.7,4/10/21,62
USW00094789,40.63915,-73.7639,2.7,4/11/21,60
USW00094789,40.63915,-73.7639,2.7,4/12/21,52
USW00094789,40.63915,-73.7639,2.7,4/13/21,64
USW00094789,40.63915,-73.7639,2.7,4/14/21,64
USW00094789,40.63915,-73.7639,2.7,4/15/21,56
USW00094789,40.63915,-73.7639,2.7,4/16/21,53
USW00094789,40.63915,-73.7639,2.7,4/17/21,57
USW00094789,40.63915,-73.7639,2.7,4/18/21,61
USW00094789,40.63915,-73.7639,2.7,4/19/21,63
USW00094789,40.63915,-73.7639,2.7,4/20/21,67
USW00094789,40.63915,-73.7639,2.7,4/21/21,60
USW00094789,40.63915,-73.7639,2.7,4/22/21,50
USW00094789,40.63915,-73.7639,2.7,4/23/21,64
USW00094789,40.63915,-73.7639,2.7,4/24/21,68
USW00094789,40.63915,-73.7639,2.7,4/25/21,64
USW00094789,40.63915,-73.7639,2.7,4/26/21,61
USW00094789,40.63915,-73.7639,2.7,4/27/21,57
USW00094789,40.63915,-73.7639,2.7,4/28/21,73
USW00094789,40.63915,-73.7639,2.7,4/29/21,66
USW00094789,40.63915,-73.7639,2.7,4/30/21,69
USW00094789,40.63915,-73.7639,2.7,5/1/21,65
USW00094789,40.63915,-73.7639,2.7,5/2/21,79
USW00094789,40.63915,-73.7639,2.7,5/3/21,67
USW00094789,40.63915,-73.7639,2.7,5/4/21,71
USW00094789,40.63915,-73.7639,2.7,5/5/21,59
USW00094789,40.63915,-73.7639,2.7,5/6/21,67
USW00094789,40.63915,-73.7639,2.7,5/7/21,62
USW00094789,40.63915,-73.7639,2.7,5/8/21,55
USW00094789,40.63915,-73.7639,2.7,5/9/21,62
USW00094789,40.63915,-73.7639,2.7,5/10/21,61
USW00094789,40.63915,-73.7639,2.7,5/11/21,67
USW00094789,40.63915,-73.7639,2.7,5/12/21,70
USW00094789,40.63915,-73.7639,2.7,5/13/21,68
USW00094789,40.63915,-73.7639,2.7,5/14/21,73
USW00094789,40.63915,-73.7639,2.7,5/15/21,75
USW00094789,40.63915,-73.7639,2.7,5/16/21,70
USW00094789,40.63915,-73.7639,2.7,5/17/21,73
USW00094789,40.63915,-73.7639,2.7,5/18/21,79
USW00094789,40.63915,-73.7639,2.7,5/19/21,86
USW00094789,40.63915,-73.7639,2.7,5/20/21,72
USW00094789,40.63915,-73.7639,2.7,5/21/21,75
USW00094789,40.63915,-73.7639,2.7,5/22/21,94
USW00094789,40.63915,-73.7639,2.7,5/23/21,92
USW00094789,40.63915,-73.7639,2.7,5/24/21,68
USW00094789,40.63915,-73.7639,2.7,5/25/21,68
USW00094789,40.63915,-73.7639,2.7,5/26/21,75
USW00094789,40.63915,-73.7639,2.7,5/27/21,85
USW00094789,40.63915,-73.7639,2.7,5/28/21,70
USW00094789,40.63915,-73.7639,2.7,5/29/21,52
USW00094789,40.63915,-73.7639,2.7,5/30/21,52
USW00094789,40.63915,-73.7639,2.7,5/31/21,71
USW00094789,40.63915,-73.7639,2.7,6/1/21,76
USW00094789,40.63915,-73.7639,2.7,6/2/21,70
USW00094789,40.63915,-73.7639,2.7,6/3/21,71
USW00094789,40.63915,-73.7639,2.7,6/4/21,75
USW00094789,40.63915,-73.7639,2.7,6/5/21,87
USW00094789,40.63915,-73.7639,2.7,6/6/21,87
USW00094789,40.63915,-73.7639,2.7,6/7/21,81
USW00094789,40.63915,-73.7639,2.7,6/8/21,85
USW00094789,40.63915,-73.7639,2.7,6/9/21,91
USW00094789,40.63915,-73.7639,2.7,6/10/21,81
USW00094789,40.63915,-73.7639,2.7,6/11/21,71
USW00094789,40.63915,-73.7639,2.7,6/12/21,69
USW00094789,40.63915,-73.7639,2.7,6/13/21,72
USW00094789,40.63915,-73.7639,2.7,6/14/21,71
USW00094789,40.63915,-73.7639,2.7,6/15/21,83
USW00094789,40.63915,-73.7639,2.7,6/16/21,78
USW00094789,40.63915,-73.7639,2.7,6/17/21,77
USW00094789,40.63915,-73.7639,2.7,6/18/21,79
USW00094789,40.63915,-73.7639,2.7,6/19/21,89
USW00094789,40.63915,-73.7639,2.7,6/20/21,83
USW00094789,40.63915,-73.7639,2.7,6/21/21,81
USW00094789,40.63915,-73.7639,2.7,6/22/21,81
USW00094789,40.63915,-73.7639,2.7,6/23/21,76
USW00094789,40.63915,-73.7639,2.7,6/24/21,75
USW00094789,40.63915,-73.7639,2.7,6/25/21,75
USW00094789,40.63915,-73.7639,2.7,6/26/21,80
USW00094789,40.63915,-73.7639,2.7,6/27/21,82
USW00094789,40.63915,-73.7639,2.7,6/28/21,87
USW00094789,40.63915,-73.7639,2.7,6/29/21,90
USW00094789,40.63915,-73.7639,2.7,6/30/21,91
USW00094789,40.63915,-73.7639,2.7,7/1/21,88
USW00094789,40.63915,-73.7639,2.7,7/2/21,77
USW00094789,40.63915,-73.7639,2.7,7/3/21,67
USW00094789,40.63915,-73.7639,2.7,7/4/21,77
USW00094789,40.63915,-73.7639,2.7,7/5/21,81
USW00094789,40.63915,-73.7639,2.7,7/6/21,87
USW00094789,40.63915,-73.7639,2.7,7/7/21,89
USW00094789,40.63915,-73.7639,2.7,7/8/21,81
USW00094789,40.63915,-73.7639,2.7,7/9/21,86
USW00094789,40.63915,-73.7639,2.7,7/10/21,80
USW00094789,40.63915,-73.7639,2.7,7/11/21,79
USW00094789,40.63915,-73.7639,2.7,7/12/21,86
USW00094789,40.63915,-73.7639,2.7,7/13/21,77
USW00094789,40.63915,-73.7639,2.7,7/14/21,86
USW00094789,40.63915,-73.7639,2.7,7/15/21,87
USW00094789,40.63915,-73.7639,2.7,7/16/21,89
USW00094789,40.63915,-73.7639,2.7,7/17/21,87
USW00094789,40.63915,-73.7639,2.7,7/18/21,85
USW00094789,40.63915,-73.7639,2.7,7/19/21,82
